,ID,Date,Item,Revenue,Cumulated_Revenue,Invested,ROI
1682,15352035,2021-12-31,★ M9 Bayonet | Damascus Steel (Field-Tested),0.27,627.5299999999985,7257,1.086472371503376
1681,15352149,2021-12-31,★ Karambit | Forest DDPAT (Field-Tested),0.24,627.7699999999985,7257,1.0865054430205316
1680,15352279,2021-12-31,AWP | Containment Breach (Field-Tested),0.05,627.8199999999985,7257,1.086512332919939
1679,15352908,2021-12-31,★ Talon Knife | Blue Steel (Minimal Wear),0.26,628.0799999999984,7257,1.086548160396858
1678,15353049,2021-12-31,★ Skeleton Knife | Forest DDPAT (Minimal Wear),0.22,628.2999999999985,7257,1.086578475954251
1677,15353088,2021-12-31,★ Talon Knife | Stained (Minimal Wear),0.23,628.5299999999985,7257,1.0866101694915251
1676,15353201,2021-12-31,★ StatTrak™ M9 Bayonet | Stained (Minimal Wear),0.26,628.7899999999985,7257,1.086645996968444
1675,15353403,2021-12-31,★ Bayonet | Freehand (Field-Tested),0.21,628.9999999999985,7257,1.0866749345459554
1674,15353808,2021-12-31,★ Karambit | Scorched (Minimal Wear),0.26,629.2599999999985,7257,1.0867107620228742
1673,15355326,2022-01-01,★ Bayonet | Black Laminate (Minimal Wear),0.25,629.5099999999985,7257,1.0867452115199117
1672,15355941,2022-01-01,★ Stiletto Knife | Doppler (Factory New),0.32,629.8299999999986,7257,1.0867893068761194
1671,15356053,2022-01-01,★ StatTrak™ Karambit | Lore (Field-Tested),0.59,630.4199999999986,7257,1.0868706076891275
1670,15356109,2022-01-01,★ Karambit | Gamma Doppler (Factory New),0.9,631.3199999999986,7257,1.086994625878462
1669,15356212,2022-01-01,★ Skeleton Knife | Urban Masked (Field-Tested),0.23,631.5499999999986,7257,1.0870263194157364
1668,15356388,2022-01-01,★ Talon Knife | Damascus Steel (Minimal Wear),0.27,631.8199999999986,7257,1.0870635248725367
1667,15356441,2022-01-01,★ Karambit | Autotronic (Field-Tested),0.67,632.4899999999985,7257,1.0871558495245968
1666,15356502,2022-01-01,★ M9 Bayonet | Lore (Field-Tested),0.67,633.1599999999985,7257,1.0872481741766569
1665,15357651,2022-01-01,★ M9 Bayonet | Damascus Steel (Field-Tested),0.27,633.4299999999985,7257,1.0872853796334572
1664,15357771,2022-01-01,★ Karambit | Forest DDPAT (Field-Tested),0.24,633.6699999999985,7257,1.087318451150613
1663,15357900,2022-01-01,AWP | Containment Breach (Field-Tested),0.05,633.7199999999984,7257,1.0873253410500205
1662,15358520,2022-01-01,★ Talon Knife | Blue Steel (Minimal Wear),0.26,633.9799999999984,7257,1.0873611685269393
1661,15358657,2022-01-01,★ Skeleton Knife | Forest DDPAT (Minimal Wear),0.22,634.1999999999985,7257,1.0873914840843322
1660,15358692,2022-01-01,★ Talon Knife | Stained (Minimal Wear),0.24,634.4399999999985,7257,1.087424555601488
1659,15358807,2022-01-01,★ StatTrak™ M9 Bayonet | Stained (Minimal Wear),0.26,634.6999999999985,7257,1.0874603830784069
1658,15359010,2022-01-01,★ Bayonet | Freehand (Field-Tested),0.21,634.9099999999985,7257,1.0874893206559182
1657,15359409,2022-01-01,★ Karambit | Scorched (Minimal Wear),0.26,635.1699999999985,7257,1.087525148132837
1656,15360942,2022-01-02,★ Bayonet | Black Laminate (Minimal Wear),0.25,635.4199999999985,7257,1.0875595976298744
1655,15361553,2022-01-02,★ Stiletto Knife | Doppler (Factory New),0.32,635.7399999999985,7257,1.0876036929860822
1654,15361668,2022-01-02,★ StatTrak™ Karambit | Lore (Field-Tested),0.59,636.3299999999986,7257,1.0876849937990904
1653,15361724,2022-01-02,★ Karambit | Gamma Doppler (Factory New),0.84,637.1699999999986,7257,1.0878007441091357
1652,15361820,2022-01-02,★ Skeleton Knife | Urban Masked (Field-Tested),0.23,637.3999999999986,7257,1.0878324376464101
1651,15361992,2022-01-02,★ Talon Knife | Damascus Steel (Minimal Wear),0.27,637.6699999999986,7257,1.0878696431032104
1650,15362104,2022-01-02,★ M9 Bayonet | Lore (Field-Tested),0.68,638.3499999999985,7257,1.087963345735152
1649,15363259,2022-01-02,★ M9 Bayonet | Damascus Steel (Field-Tested),0.27,638.6199999999985,7257,1.0880005511919524
1648,15363296,2022-01-02,★ Karambit | Lore (Field-Tested),0.55,639.1699999999985,7257,1.0880763400854345
1647,15363384,2022-01-02,★ Karambit | Forest DDPAT (Field-Tested),0.23,639.3999999999985,7257,1.088108033622709
1646,15363514,2022-01-02,AWP | Containment Breach (Field-Tested),0.05,639.4499999999985,7257,1.0881149235221164
1645,15364145,2022-01-02,★ Talon Knife | Blue Steel (Minimal Wear),0.26,639.7099999999984,7257,1.0881507509990351
1644,15364284,2022-01-02,★ Skeleton Knife | Forest DDPAT (Minimal Wear),0.23,639.9399999999985,7257,1.0881824445363095
1643,15364315,2022-01-02,★ Talon Knife | Stained (Minimal Wear),0.24,640.1799999999985,7257,1.0882155160534654
1642,15364434,2022-01-02,★ StatTrak™ M9 Bayonet | Stained (Minimal Wear),0.26,640.4399999999985,7257,1.0882513435303842
1641,15364643,2022-01-02,★ Bayonet | Freehand (Field-Tested),0.21,640.6499999999985,7257,1.0882802811078955
1640,15365044,2022-01-02,★ Karambit | Scorched (Minimal Wear),0.26,640.9099999999985,7257,1.0883161085848145
1639,15367162,2022-01-03,★ Stiletto Knife | Doppler (Factory New),0.32,641.2299999999985,7257,1.0883602039410223
1638,15367278,2022-01-03,★ StatTrak™ Karambit | Lore (Field-Tested),0.59,641.8199999999986,7257,1.0884415047540303
1637,15367338,2022-01-03,★ Karambit | Gamma Doppler (Factory New),0.84,642.6599999999986,7257,1.0885572550640759
1636,15367436,2022-01-03,★ Skeleton Knife | Urban Masked (Field-Tested),0.23,642.8899999999986,7257,1.0885889486013502
1635,15368896,2022-01-03,★ M9 Bayonet | Damascus Steel (Field-Tested),0.27,643.1599999999986,7257,1.0886261540581506
1634,15368935,2022-01-03,★ Karambit | Lore (Field-Tested),0.6,643.7599999999986,7257,1.0887088328510401
1633,15369021,2022-01-03,★ Karambit | Forest DDPAT (Field-Tested),0.25,644.0099999999986,7257,1.0887432823480776
1632,15369153,2022-01-03,AWP | Containment Breach (Field-Tested),0.06,644.0699999999986,7257,1.0887515502273666
1631,15369786,2022-01-03,★ Talon Knife | Blue Steel (Minimal Wear),0.26,644.3299999999986,7257,1.0887873777042854
1630,15369917,2022-01-03,★ Skeleton Knife | Forest DDPAT (Minimal Wear),0.24,644.5699999999986,7257,1.088820449221441
1629,15369946,2022-01-03,★ Talon Knife | Stained (Minimal Wear),0.24,644.8099999999986,7257,1.088853520738597
1628,15370060,2022-01-03,★ StatTrak™ M9 Bayonet | Stained (Minimal Wear),0.26,645.0699999999986,7257,1.088889348215516
1627,15370281,2022-01-03,★ Bayonet | Freehand (Field-Tested),0.21,645.2799999999986,7257,1.0889182857930273
1626,15370671,2022-01-03,★ Karambit | Scorched (Minimal Wear),0.26,645.5399999999986,7257,1.088954113269946
1625,15372783,2022-01-04,★ Stiletto Knife | Doppler (Factory New),0.32,645.8599999999986,7257,1.0889982086261538
1624,15372893,2022-01-04,★ StatTrak™ Karambit | Lore (Field-Tested),0.59,646.4499999999987,7257,1.089079509439162
1623,15372955,2022-01-04,★ Karambit | Gamma Doppler (Factory New),0.83,647.2799999999987,7257,1.089193881769326
1622,15373061,2022-01-04,★ Skeleton Knife | Urban Masked (Field-Tested),0.24,647.5199999999987,7257,1.0892269532864818
1621,15374531,2022-01-04,★ M9 Bayonet | Damascus Steel (Field-Tested),0.27,647.7899999999987,7257,1.089264158743282
1620,15374572,2022-01-04,★ Karambit | Lore (Field-Tested),0.59,648.3799999999987,7257,1.0893454595562904
1619,15374658,2022-01-04,★ Karambit | Forest DDPAT (Field-Tested),0.25,648.6299999999987,7257,1.0893799090533276
1618,15374786,2022-01-04,AWP | Containment Breach (Field-Tested),0.06,648.6899999999987,7257,1.0893881769326166
1617,15375432,2022-01-04,★ Talon Knife | Blue Steel (Minimal Wear),0.26,648.9499999999987,7257,1.0894240044095354
1616,15375558,2022-01-04,★ Skeleton Knife | Forest DDPAT (Minimal Wear),0.24,649.1899999999987,7257,1.0894570759266913
1615,15375585,2022-01-04,★ Talon Knife | Stained (Minimal Wear),0.24,649.4299999999987,7257,1.0894901474438472
1614,15375701,2022-01-04,★ StatTrak™ M9 Bayonet | Stained (Minimal Wear),0.26,649.6899999999987,7257,1.089525974920766
1613,15375932,2022-01-04,★ Bayonet | Freehand (Field-Tested),0.21,649.8999999999987,7257,1.0895549124982773
1612,15378422,2022-01-05,★ Stiletto Knife | Doppler (Factory New),0.32,650.2199999999988,7257,1.0895990078544853
1611,15378534,2022-01-05,★ StatTrak™ Karambit | Lore (Field-Tested),0.59,650.8099999999988,7257,1.0896803086674933
1610,15378596,2022-01-05,★ Karambit | Gamma Doppler (Factory New),0.85,651.6599999999988,7257,1.0897974369574204
1609,15378699,2022-01-05,★ Skeleton Knife | Urban Masked (Field-Tested),0.23,651.8899999999988,7257,1.0898291304946945
1608,15380139,2022-01-05,★ M9 Bayonet | Damascus Steel (Field-Tested),0.27,652.1599999999988,7257,1.0898663359514948
1607,15380182,2022-01-05,★ Karambit | Lore (Field-Tested),0.59,652.7499999999989,7257,1.0899476367645031
1606,15380267,2022-01-05,★ Karambit | Forest DDPAT (Field-Tested),0.25,652.9999999999989,7257,1.0899820862615404
1605,15380393,2022-01-05,AWP | Containment Breach (Field-Tested),0.05,653.0499999999988,7257,1.0899889761609478
1604,15380473,2022-01-05,★ M9 Bayonet | Lore (Field-Tested),0.65,653.6999999999988,7257,1.090078544853245
1603,15380672,2022-01-05,★ Karambit | Urban Masked (Field-Tested),0.24,653.9399999999988,7257,1.0901116163704008
1602,15381062,2022-01-05,★ Talon Knife | Blue Steel (Minimal Wear),0.26,654.1999999999988,7257,1.0901474438473198
1601,15381190,2022-01-05,★ Skeleton Knife | Forest DDPAT (Minimal Wear),0.23,654.4299999999988,7257,1.090179137384594
1600,15381320,2022-01-05,★ StatTrak™ M9 Bayonet | Stained (Minimal Wear),0.26,654.6899999999988,7257,1.090214964861513
1599,15381434,2022-01-05,★ Karambit | Boreal Forest (Field-Tested),0.25,654.9399999999988,7257,1.0902494143585502
1598,15381547,2022-01-05,★ Bayonet | Freehand (Field-Tested),0.21,655.1499999999988,7257,1.0902783519360615
1597,15384066,2022-01-06,★ Stiletto Knife | Doppler (Factory New),0.32,655.4699999999989,7257,1.0903224472922695
1596,15384170,2022-01-06,★ StatTrak™ Karambit | Lore (Field-Tested),0.59,656.0599999999989,7257,1.0904037481052775
1595,15384234,2022-01-06,★ Karambit | Gamma Doppler (Factory New),0.85,656.909999999999,7257,1.0905208763952046
1594,15384338,2022-01-06,★ Skeleton Knife | Urban Masked (Field-Tested),0.23,657.139999999999,7257,1.0905525699324787
1593,15385766,2022-01-06,★ M9 Bayonet | Damascus Steel (Field-Tested),0.27,657.409999999999,7257,1.0905897753892793
1592,15385811,2022-01-06,★ Karambit | Lore (Field-Tested),0.59,657.999999999999,7257,1.0906710762022873
1591,15385895,2022-01-06,★ Karambit | Forest DDPAT (Field-Tested),0.25,658.249999999999,7257,1.0907055256993246
1590,15386029,2022-01-06,AWP | Containment Breach (Field-Tested),0.06,658.3099999999989,7257,1.0907137935786135
1589,15386110,2022-01-06,★ M9 Bayonet | Lore (Field-Tested),0.66,658.9699999999989,7257,1.090804740250792
1588,15386291,2022-01-06,★ Karambit | Urban Masked (Field-Tested),0.24,659.2099999999989,7257,1.090837811767948
1587,15386690,2022-01-06,★ Talon Knife | Blue Steel (Minimal Wear),0.26,659.4699999999989,7257,1.0908736392448668
1586,15386816,2022-01-06,★ Skeleton Knife | Forest DDPAT (Minimal Wear),0.23,659.6999999999989,7257,1.0909053327821412
1585,15386954,2022-01-06,★ StatTrak™ M9 Bayonet | Stained (Minimal Wear),0.26,659.9599999999989,7257,1.0909411602590602
1584,15387061,2022-01-06,★ Karambit | Boreal Forest (Field-Tested),0.25,660.2099999999989,7257,1.0909756097560974
1583,15387168,2022-01-06,★ Bayonet | Freehand (Field-Tested),0.21,660.4199999999989,7257,1.0910045473336087
1582,15389735,2022-01-07,★ Stiletto Knife | Doppler (Factory New),0.32,660.739999999999,7257,1.0910486426898165
1581,15389836,2022-01-07,★ StatTrak™ Karambit | Lore (Field-Tested),0.59,661.329999999999,7257,1.0911299435028248
1580,15389895,2022-01-07,★ Karambit | Gamma Doppler (Factory New),0.85,662.179999999999,7257,1.0912470717927516
1579,15389999,2022-01-07,★ Skeleton Knife | Urban Masked (Field-Tested),0.23,662.4099999999991,7257,1.091278765330026
1578,15391441,2022-01-07,★ M9 Bayonet | Damascus Steel (Field-Tested),0.27,662.679999999999,7257,1.0913159707868263
1577,15391483,2022-01-07,★ Karambit | Lore (Field-Tested),0.56,663.239999999999,7257,1.09139313766019
1576,15391569,2022-01-07,★ Karambit | Forest DDPAT (Field-Tested),0.24,663.479999999999,7257,1.091426209177346
1575,15391700,2022-01-07,AWP | Containment Breach (Field-Tested),0.06,663.5399999999989,7257,1.0914344770566349
1574,15391774,2022-01-07,★ M9 Bayonet | Lore (Field-Tested),0.63,664.1699999999989,7257,1.0915212897891688
1573,15391957,2022-01-07,★ Karambit | Urban Masked (Field-Tested),0.24,664.409999999999,7257,1.0915543613063248
1572,15392363,2022-01-07,★ Talon Knife | Blue Steel (Minimal Wear),0.27,664.6799999999989,7257,1.091591566763125
1571,15392493,2022-01-07,★ Skeleton Knife | Forest DDPAT (Minimal Wear),0.23,664.909999999999,7257,1.0916232603003995
1570,15392640,2022-01-07,★ StatTrak™ M9 Bayonet | Stained (Minimal Wear),0.26,665.1699999999989,7257,1.0916590877773182
1569,15392739,2022-01-07,★ Karambit | Boreal Forest (Field-Tested),0.25,665.4199999999989,7257,1.0916935372743557
1568,15392846,2022-01-07,★ Bayonet | Freehand (Field-Tested),0.21,665.629999999999,7257,1.091722474851867
1567,15395369,2022-01-08,★ Stiletto Knife | Doppler (Factory New),0.32,665.949999999999,7257,1.0917665702080748
1566,15395534,2022-01-08,★ Karambit | Gamma Doppler (Factory New),0.85,666.799999999999,7257,1.0918836984980018
1565,15395639,2022-01-08,★ Skeleton Knife | Urban Masked (Field-Tested),0.23,667.0299999999991,7257,1.0919153920352762
1564,15397134,2022-01-08,★ Karambit | Lore (Field-Tested),0.56,667.589999999999,7257,1.0919925589086399
1563,15397213,2022-01-08,★ Karambit | Forest DDPAT (Field-Tested),0.25,667.839999999999,7257,1.0920270084056771
1562,15397352,2022-01-08,AWP | Containment Breach (Field-Tested),0.06,667.899999999999,7257,1.092035276284966
1561,15397426,2022-01-08,★ M9 Bayonet | Lore (Field-Tested),0.63,668.529999999999,7257,1.0921220890175003
1560,15397610,2022-01-08,★ Karambit | Urban Masked (Field-Tested),0.24,668.769999999999,7257,1.092155160534656
1559,15398008,2022-01-08,★ Talon Knife | Blue Steel (Minimal Wear),0.27,669.0399999999989,7257,1.0921923659914563
1558,15398136,2022-01-08,★ Skeleton Knife | Forest DDPAT (Minimal Wear),0.23,669.269999999999,7257,1.0922240595287307
1557,15398390,2022-01-08,★ Karambit | Boreal Forest (Field-Tested),0.25,669.519999999999,7257,1.0922585090257682
1556,15398498,2022-01-08,★ Bayonet | Freehand (Field-Tested),0.21,669.729999999999,7257,1.0922874466032795
1555,15401010,2022-01-09,★ Stiletto Knife | Doppler (Factory New),0.32,670.049999999999,7257,1.0923315419594872
1554,15401175,2022-01-09,★ Karambit | Gamma Doppler (Factory New),0.85,670.8999999999991,7257,1.0924486702494143
1553,15402814,2022-01-09,★ Karambit | Lore (Field-Tested),0.59,671.4899999999991,7257,1.0925299710624223
1552,15402893,2022-01-09,★ Karambit | Forest DDPAT (Field-Tested),0.25,671.7399999999991,7257,1.0925644205594598
1551,15403100,2022-01-09,★ M9 Bayonet | Lore (Field-Tested),0.63,672.3699999999991,7257,1.0926512332919938
1550,15403295,2022-01-09,★ Karambit | Urban Masked (Field-Tested),0.24,672.6099999999991,7257,1.0926843048091497
1549,15403699,2022-01-09,★ Talon Knife | Blue Steel (Minimal Wear),0.27,672.8799999999991,7257,1.09272151026595
1548,15403828,2022-01-09,★ Skeleton Knife | Forest DDPAT (Minimal Wear),0.23,673.1099999999991,7257,1.0927532038032244
1547,15404082,2022-01-09,★ Karambit | Boreal Forest (Field-Tested),0.25,673.3599999999991,7257,1.0927876533002616
1546,15404191,2022-01-09,★ Bayonet | Freehand (Field-Tested),0.21,673.5699999999991,7257,1.0928165908777732
1545,15406694,2022-01-10,★ Stiletto Knife | Doppler (Factory New),0.32,673.8899999999992,7257,1.092860686233981
1544,15406850,2022-01-10,★ Karambit | Gamma Doppler (Factory New),0.86,674.7499999999992,7257,1.0929791925037893
1543,15408507,2022-01-10,★ Karambit | Lore (Field-Tested),0.59,675.3399999999992,7257,1.0930604933167976
1542,15408583,2022-01-10,★ Karambit | Forest DDPAT (Field-Tested),0.25,675.5899999999992,7257,1.0930949428138348
1541,15408803,2022-01-10,★ M9 Bayonet | Lore (Field-Tested),0.69,676.2799999999993,7257,1.093190023425658
1540,15408996,2022-01-10,★ Karambit | Urban Masked (Field-Tested),0.24,676.5199999999993,7257,1.0932230949428137
1539,15409414,2022-01-10,★ Talon Knife | Blue Steel (Minimal Wear),0.27,676.7899999999993,7257,1.093260300399614
1538,15409540,2022-01-10,★ Skeleton Knife | Forest DDPAT (Minimal Wear),0.23,677.0199999999993,7257,1.0932919939368884
1537,15409789,2022-01-10,★ Karambit | Boreal Forest (Field-Tested),0.25,677.2699999999993,7257,1.0933264434339258
1536,15409901,2022-01-10,★ Bayonet | Freehand (Field-Tested),0.21,677.4799999999993,7257,1.0933553810114371
1535,15410000,2022-01-10,★ Bayonet | Black Laminate (Minimal Wear),0.25,677.7299999999993,7257,1.0933898305084744
1534,15411184,2022-01-11,★ Talon Knife | Damascus Steel (Minimal Wear),0.27,677.9999999999993,7257,1.093427035965275
1533,15412388,2022-01-11,★ Stiletto Knife | Doppler (Factory New),0.32,678.3199999999994,7257,1.0934711313214827
1532,15412543,2022-01-11,★ Karambit | Gamma Doppler (Factory New),0.86,679.1799999999994,7257,1.093589637591291
1531,15414184,2022-01-11,★ Karambit | Lore (Field-Tested),0.59,679.7699999999994,7257,1.0936709384042993
1530,15414259,2022-01-11,★ Karambit | Forest DDPAT (Field-Tested),0.25,680.0199999999994,7257,1.0937053879013365
1529,15414485,2022-01-11,★ M9 Bayonet | Lore (Field-Tested),0.66,680.6799999999994,7257,1.093796334573515
1528,15414537,2022-01-11,★ Karambit | Autotronic (Field-Tested),0.7,681.3799999999994,7257,1.0938927931652198
1527,15414679,2022-01-11,★ Karambit | Urban Masked (Field-Tested),0.24,681.6199999999994,7257,1.0939258646823755
1526,15415098,2022-01-11,★ Talon Knife | Blue Steel (Minimal Wear),0.27,681.8899999999994,7257,1.0939630701391758
1525,15415225,2022-01-11,★ Skeleton Knife | Forest DDPAT (Minimal Wear),0.23,682.1199999999994,7257,1.0939947636764502
1524,15415469,2022-01-11,★ Karambit | Boreal Forest (Field-Tested),0.25,682.3699999999994,7257,1.0940292131734877
1523,15415582,2022-01-11,★ Bayonet | Freehand (Field-Tested),0.21,682.5799999999995,7257,1.094058150750999
1522,15415680,2022-01-11,★ Bayonet | Black Laminate (Minimal Wear),0.25,682.8299999999995,7257,1.0940926002480362
